,id,product_id,cost,created_at,sold_at,product_category,product_name,product_brand,product_sku,product_retail_price,user_id,sale_price,sold_date
403,404,19229,48.34,2021-09-12,0,Sweaters,Calvin Klein Jeans Men's Airforce Style Long Sleeve Sweater,Calvin Klein Jeans,DE646EAFB46FAD3DD363E893401C2DB9,87.88999938964845,210.0,44.9900016784668,
404,405,19229,48.34,2020-07-02,0,Sweaters,Calvin Klein Jeans Men's Airforce Style Long Sleeve Sweater,Calvin Klein Jeans,DE646EAFB46FAD3DD363E893401C2DB9,87.88999938964845,210.0,49.9900016784668,
405,406,19229,48.34,2020-07-04,0,Sweaters,Calvin Klein Jeans Men's Airforce Style Long Sleeve Sweater,Calvin Klein Jeans,DE646EAFB46FAD3DD363E893401C2DB9,87.88999938964845,213.0,68.0,
406,407,491,11.75,2020-04-26,1,Tops & Tees,Soul Eater Splatter Girl's Black T-Shirt,Soul Eater,559CB990C9DFFD8675F6BC2186971DC2,19.950000762939453,215.0,44.9900016784668,2020-04-27
407,408,491,11.75,2021-11-01,0,Tops & Tees,Soul Eater Splatter Girl's Black T-Shirt,Soul Eater,559CB990C9DFFD8675F6BC2186971DC2,19.950000762939453,215.0,39.9900016784668,
408,409,6765,21.43,2021-07-17,1,Shorts,Roxy Juniors Up Surge Long Short,Roxy,12E1B435E5E53888E787D22C1E8D262D,44.0,215.0,88.94999694824217,2021-08-14
409,410,6765,21.43,2021-03-06,0,Shorts,Roxy Juniors Up Surge Long Short,Roxy,12E1B435E5E53888E787D22C1E8D262D,44.0,215.0,132.66000366210938,
410,411,12320,18.55,2021-05-18,1,Intimates,Tow Tone Plus Size Babydoll With G-String,Coquette,0C620BCFC2A979FE9F22ACBE0019F276,32.95000076293945,216.0,5.949999809265137,2021-06-15
411,412,12320,18.55,2021-01-03,0,Intimates,Tow Tone Plus Size Babydoll With G-String,Coquette,0C620BCFC2A979FE9F22ACBE0019F276,32.95000076293945,216.0,28.5,
412,413,16435,16.91,2022-04-07,1,Tops & Tees,Key Industries Men's Big-Tall Long Sleeve Western Snap Denim Shirt,Key Industries,D8558E66A75A8ACD68D4DC8530460309,27.989999771118164,216.0,60.0,2022-05-26
413,414,16435,16.91,2020-08-07,0,Tops & Tees,Key Industries Men's Big-Tall Long Sleeve Western Snap Denim Shirt,Key Industries,D8558E66A75A8ACD68D4DC8530460309,27.989999771118164,219.0,54.0,
414,415,25333,6.54,2022-05-21,1,Socks,HUGO BOSS Men's Argyle Dress Sock,HUGO BOSS,8A005B6BBFA78C441688EE23F5756E04,10.6899995803833,219.0,8.989999771118164,2022-05-26
415,416,25333,6.54,2021-12-06,0,Socks,HUGO BOSS Men's Argyle Dress Sock,HUGO BOSS,8A005B6BBFA78C441688EE23F5756E04,10.6899995803833,219.0,28.790000915527344,
416,417,23530,18.5,2021-06-24,1,Shorts,Matix Men's Welder Plaid Sp12 Short,Matix,646D0C3B65C122F9DD931CB9F94ABCDC,33.75,220.0,79.98999786376953,2021-08-15
417,418,23530,18.5,2022-01-18,0,Shorts,Matix Men's Welder Plaid Sp12 Short,Matix,646D0C3B65C122F9DD931CB9F94ABCDC,33.75,220.0,55.0,
418,419,23530,18.5,2021-04-15,0,Shorts,Matix Men's Welder Plaid Sp12 Short,Matix,646D0C3B65C122F9DD931CB9F94ABCDC,33.75,220.0,19.950000762939453,
419,420,19151,87.45,2021-07-30,1,Sweaters,Shephe Men's Polo Cashmere Sweater with 3-Button,Shephe,0577F8A5882821B10CD1F6D49528CB04,159.0,220.0,34.22999954223633,2021-08-17
420,421,19151,87.45,2021-09-04,0,Sweaters,Shephe Men's Polo Cashmere Sweater with 3-Button,Shephe,0577F8A5882821B10CD1F6D49528CB04,159.0,221.0,25.200000762939453,
421,422,19151,87.45,2021-07-26,0,Sweaters,Shephe Men's Polo Cashmere Sweater with 3-Button,Shephe,0577F8A5882821B10CD1F6D49528CB04,159.0,221.0,29.5,
422,423,19151,87.45,2021-04-08,0,Sweaters,Shephe Men's Polo Cashmere Sweater with 3-Button,Shephe,0577F8A5882821B10CD1F6D49528CB04,159.0,222.0,60.0,
423,424,27396,32.18,2021-08-17,1,Swim,Nautica Men's Anchor Cargo Swim Trunk,Nautica,5C16A6252497D1E45A8844A40AF844FC,49.5,223.0,46.0,2021-09-06
424,425,27396,32.18,2020-07-27,0,Swim,Nautica Men's Anchor Cargo Swim Trunk,Nautica,5C16A6252497D1E45A8844A40AF844FC,49.5,224.0,265.0,
425,426,27396,32.18,2021-07-27,0,Swim,Nautica Men's Anchor Cargo Swim Trunk,Nautica,5C16A6252497D1E45A8844A40AF844FC,49.5,224.0,17.950000762939453,
426,427,27396,32.18,2020-05-24,0,Swim,Nautica Men's Anchor Cargo Swim Trunk,Nautica,5C16A6252497D1E45A8844A40AF844FC,49.5,224.0,49.5,
427,428,18721,7.85,2021-11-26,1,Active,WrightSock Double Layer Coolmesh Tab Sock - 2 Pack,Wrightsock,8E5FA18D56AAA32A82054E8E1433B160,17.489999771118164,224.0,17.75,2022-01-16
428,429,18721,7.85,2021-11-05,0,Active,WrightSock Double Layer Coolmesh Tab Sock - 2 Pack,Wrightsock,8E5FA18D56AAA32A82054E8E1433B160,17.489999771118164,224.0,123.9499969482422,
429,430,18721,7.85,2022-05-28,0,Active,WrightSock Double Layer Coolmesh Tab Sock - 2 Pack,Wrightsock,8E5FA18D56AAA32A82054E8E1433B160,17.489999771118164,225.0,49.5,
430,431,12333,40.63,2021-01-25,1,Intimates,Le Mystere Isabella All Over Lace Bra Sets Thong 2 Piece Memory Form Gift Idea B C or D Cups,Le Mystere,A8AE104615CB4E966DDB435F3E575A02,79.98999786376953,225.0,12.449999809265137,2021-02-10
431,432,12333,40.63,2020-08-25,0,Intimates,Le Mystere Isabella All Over Lace Bra Sets Thong 2 Piece Memory Form Gift Idea B C or D Cups,Le Mystere,A8AE104615CB4E966DDB435F3E575A02,79.98999786376953,225.0,86.0,
432,433,2599,12.52,2020-07-23,1,Active,Adidas Womens Athletic 3-Stripes Zipped Hoodie Hooded Sweatshirt,adidas,50ABC3E730E36B387CA8E02C26DC0A22,32.95000076293945,225.0,144.24000549316406,2020-08-01
433,434,2599,12.52,2020-01-11,0,Active,Adidas Womens Athletic 3-Stripes Zipped Hoodie Hooded Sweatshirt,adidas,50ABC3E730E36B387CA8E02C26DC0A22,32.95000076293945,225.0,49.9900016784668,
434,435,2599,12.52,2020-11-17,0,Active,Adidas Womens Athletic 3-Stripes Zipped Hoodie Hooded Sweatshirt,adidas,50ABC3E730E36B387CA8E02C26DC0A22,32.95000076293945,225.0,85.0,
435,436,6156,4.03,2021-07-18,1,Leggings,Allegra K Woman Front Hollow Out Elastic Waist Tights Leggings Black XS,Allegra K,2EACC82231F2E62F9ACB38BECE54635E,6.730000019073486,225.0,9.949999809265137,2021-08-18
436,437,6156,4.03,2022-01-29,0,Leggings,Allegra K Woman Front Hollow Out Elastic Waist Tights Leggings Black XS,Allegra K,2EACC82231F2E62F9ACB38BECE54635E,6.730000019073486,227.0,18.989999771118164,
437,438,3174,46.39,2021-09-05,1,Dresses,London Times Women's Cocktail Jersey Shutter Tuck Sheath Dress,London Times,45C166D697D65080D54501403B433256,98.5,227.0,21.049999237060547,2021-10-29
438,439,3174,46.39,2021-02-05,0,Dresses,London Times Women's Cocktail Jersey Shutter Tuck Sheath Dress,London Times,45C166D697D65080D54501403B433256,98.5,227.0,165.4600067138672,
439,440,13924,84.35,2021-09-05,1,Accessories,Frye Deborah Glazed Vintage DB970 Wallet,FRYE,5677498BA2A6142DFD3AA5CDC8BB687C,198.0,227.0,69.94999694824219,2021-10-31
440,441,13924,84.35,2021-12-19,0,Accessories,Frye Deborah Glazed Vintage DB970 Wallet,FRYE,5677498BA2A6142DFD3AA5CDC8BB687C,198.0,227.0,32.0,
441,442,15207,21.81,2021-10-26,1,Maternity,A Pea in the Pod: Front Closure Racerback Cushion Cup Underwire Nursing Bra,A Pea in the Pod,B5E93461A6B1F9F5F6542740442D2233,49.0,227.0,20.0,2021-10-30
442,443,15207,21.81,2020-09-12,0,Maternity,A Pea in the Pod: Front Closure Racerback Cushion Cup Underwire Nursing Bra,A Pea in the Pod,B5E93461A6B1F9F5F6542740442D2233,49.0,227.0,19.96999931335449,
443,444,15207,21.81,2020-01-25,0,Maternity,A Pea in the Pod: Front Closure Racerback Cushion Cup Underwire Nursing Bra,A Pea in the Pod,B5E93461A6B1F9F5F6542740442D2233,49.0,227.0,24.090000152587887,
444,445,15207,21.81,2020-11-21,0,Maternity,A Pea in the Pod: Front Closure Racerback Cushion Cup Underwire Nursing Bra,A Pea in the Pod,B5E93461A6B1F9F5F6542740442D2233,49.0,227.0,18.989999771118164,
445,446,21923,10.03,2021-07-19,1,Pants,Allegra K Men Belt Loop Pleats Slant Pockets Casual Baggy Pants Gray W33,Allegra K,6D7C8FCB2F7A9E4126A6BE9777C5CA49,21.989999771118164,228.0,58.0,2021-08-16
446,447,21923,10.03,2021-05-09,0,Pants,Allegra K Men Belt Loop Pleats Slant Pockets Casual Baggy Pants Gray W33,Allegra K,6D7C8FCB2F7A9E4126A6BE9777C5CA49,21.989999771118164,228.0,64.94999694824219,
447,448,27872,38.99,2022-03-30,1,Swim,Rip Curl Men's Mirage Hektic Short,Rip Curl,0F4EC68D74CEFD79FC0F45D3921C14B7,69.5,229.0,135.0,2022-04-07
448,449,27872,38.99,2021-10-03,0,Swim,Rip Curl Men's Mirage Hektic Short,Rip Curl,0F4EC68D74CEFD79FC0F45D3921C14B7,69.5,229.0,49.9900016784668,
449,450,27872,38.99,2020-10-29,0,Swim,Rip Curl Men's Mirage Hektic Short,Rip Curl,0F4EC68D74CEFD79FC0F45D3921C14B7,69.5,230.0,25.0,
450,451,18467,7.13,2021-07-19,1,Active,Champion Polyester Elastic Waistband Mesh Short,Champion,8E8A773DBF9524B9C37C127D50EC4D26,19.0,230.0,104.45999908447266,2021-08-16
451,452,18467,7.13,2022-05-06,0,Active,Champion Polyester Elastic Waistband Mesh Short,Champion,8E8A773DBF9524B9C37C127D50EC4D26,19.0,230.0,185.0,
452,453,29,41.63,2021-04-27,1,Tops & Tees,Calvin Klein Women's 2 Pocket Collar Blouse,Calvin Klein,6EA9AB1BAA0EFB9E19094440C317E21B,69.5,230.0,14.5,2021-05-01
453,454,29,41.63,2020-07-13,0,Tops & Tees,Calvin Klein Women's 2 Pocket Collar Blouse,Calvin Klein,6EA9AB1BAA0EFB9E19094440C317E21B,69.5,231.0,62.5,
454,455,29,41.63,2021-08-23,0,Tops & Tees,Calvin Klein Women's 2 Pocket Collar Blouse,Calvin Klein,6EA9AB1BAA0EFB9E19094440C317E21B,69.5,232.0,195.9900054931641,
455,456,5338,22.98,2021-04-06,1,Pants & Capris,Anne Klein Women's Petite Tweed Wide Leg Pant,Anne Klein,D4EC33C0C23AE3C91764FCC625108A5A,44.970001220703125,232.0,20.0,2021-05-09
456,457,5338,22.98,2020-09-12,0,Pants & Capris,Anne Klein Women's Petite Tweed Wide Leg Pant,Anne Klein,D4EC33C0C23AE3C91764FCC625108A5A,44.970001220703125,232.0,24.950000762939453,
457,458,5338,22.98,2020-11-08,0,Pants & Capris,Anne Klein Women's Petite Tweed Wide Leg Pant,Anne Klein,D4EC33C0C23AE3C91764FCC625108A5A,44.970001220703125,233.0,118.15000152587892,
458,459,8304,36.56,2020-12-11,1,Outerwear & Coats,O'Neill Juniors Cats Eye Fleece Jacket,O'Neill,2F014B914EA5E7C04FC6CBDE68D02141,79.98999786376953,234.0,24.979999542236328,2021-02-01
459,460,8304,36.56,2022-02-16,0,Outerwear & Coats,O'Neill Juniors Cats Eye Fleece Jacket,O'Neill,2F014B914EA5E7C04FC6CBDE68D02141,79.98999786376953,234.0,50.0,
460,461,6860,19.39,2020-12-18,1,Shorts,O'Neill Women's The Moment Jean Shorts,O'Neill,31A6B5568BBB9C350C1B296D9086ACF0,37.950000762939446,234.0,22.5,2021-01-30
461,462,6860,19.39,2020-05-18,0,Shorts,O'Neill Women's The Moment Jean Shorts,O'Neill,31A6B5568BBB9C350C1B296D9086ACF0,37.950000762939446,234.0,74.98999786376953,
462,463,1596,27.49,2021-01-27,1,Fashion Hoodies & Sweatshirts,Hurley Juniors Montauk Fleece Hoodie,Hurley,309FEE4E541E51DE2E41F21BEBB342AA,59.5,235.0,129.99000549316406,2021-01-28
463,464,1596,27.49,2021-04-01,0,Fashion Hoodies & Sweatshirts,Hurley Juniors Montauk Fleece Hoodie,Hurley,309FEE4E541E51DE2E41F21BEBB342AA,59.5,235.0,49.9900016784668,
464,465,1596,27.49,2020-04-10,0,Fashion Hoodies & Sweatshirts,Hurley Juniors Montauk Fleece Hoodie,Hurley,309FEE4E541E51DE2E41F21BEBB342AA,59.5,235.0,153.9499969482422,
465,466,14062,3.62,2021-01-13,1,Accessories,DG26 Style 2 DG Eyewear Designer Vintage Oversized Women's Sunglasses,DG Eyewear,E775A20F0553C08010A113C9C67DE544,9.550000190734863,235.0,59.5,2021-01-28
466,467,14062,3.62,2020-09-06,0,Accessories,DG26 Style 2 DG Eyewear Designer Vintage Oversized Women's Sunglasses,DG Eyewear,E775A20F0553C08010A113C9C67DE544,9.550000190734863,235.0,24.18000030517578,
467,468,14080,14.18,2022-03-08,1,Accessories,Isotoner Women's Smartouch Stretch Gloves,Isotoner,C04A5ED0320644D5AA85FD487DC6F3B0,39.950000762939446,235.0,24.950000762939453,2022-03-30
468,469,14080,14.18,2022-01-25,0,Accessories,Isotoner Women's Smartouch Stretch Gloves,Isotoner,C04A5ED0320644D5AA85FD487DC6F3B0,39.950000762939446,236.0,38.0,
469,470,14080,14.18,2021-01-08,0,Accessories,Isotoner Women's Smartouch Stretch Gloves,Isotoner,C04A5ED0320644D5AA85FD487DC6F3B0,39.950000762939446,236.0,49.5,
470,471,14080,14.18,2021-04-18,0,Accessories,Isotoner Women's Smartouch Stretch Gloves,Isotoner,C04A5ED0320644D5AA85FD487DC6F3B0,39.950000762939446,236.0,58.0,
471,472,11827,18.68,2022-02-06,1,Intimates,Felina Lush Lace Camisole Daywear (MEDIUM Black),Felina,D20A02A9E737C129366A62E99B77D14B,36.0,237.0,64.5,2022-03-30
472,473,11827,18.68,2020-09-08,0,Intimates,Felina Lush Lace Camisole Daywear (MEDIUM Black),Felina,D20A02A9E737C129366A62E99B77D14B,36.0,237.0,18.989999771118164,
473,474,11827,18.68,2020-05-15,0,Intimates,Felina Lush Lace Camisole Daywear (MEDIUM Black),Felina,D20A02A9E737C129366A62E99B77D14B,36.0,239.0,35.0,
474,475,8642,114.95,2022-03-04,1,Outerwear & Coats,Barbour Cavalry Polarquilt Jacket,Barbour,0912D0F15F1394268C66639E39B26215,279.0,239.0,39.9900016784668,2022-03-30
475,476,8642,114.95,2020-10-03,0,Outerwear & Coats,Barbour Cavalry Polarquilt Jacket,Barbour,0912D0F15F1394268C66639E39B26215,279.0,239.0,34.0,
476,477,8642,114.95,2021-07-06,0,Outerwear & Coats,Barbour Cavalry Polarquilt Jacket,Barbour,0912D0F15F1394268C66639E39B26215,279.0,239.0,145.0,
477,478,10507,18.43,2022-03-23,1,Intimates,b.tempt'd by Wacoal Women's Ciao Bella Balconette Bra,b.tempt'd by Wacoal,7C6C1A7BFDE175BED616B39247CCACE1,38.0,239.0,29.989999771118164,2022-04-01
478,479,10507,18.43,2020-08-14,0,Intimates,b.tempt'd by Wacoal Women's Ciao Bella Balconette Bra,b.tempt'd by Wacoal,7C6C1A7BFDE175BED616B39247CCACE1,38.0,239.0,23.0,
479,480,10507,18.43,2021-03-31,0,Intimates,b.tempt'd by Wacoal Women's Ciao Bella Balconette Bra,b.tempt'd by Wacoal,7C6C1A7BFDE175BED616B39247CCACE1,38.0,239.0,109.98999786376952,
480,481,11358,15.74,2022-02-03,1,Intimates,Maidenform Women's Control It Nipper Tube - 12468,Maidenform,2E99B7DE2EFEFC11E5F273F35E10E0C7,28.0,239.0,36.0,2022-04-03
481,482,11358,15.74,2021-01-14,0,Intimates,Maidenform Women's Control It Nipper Tube - 12468,Maidenform,2E99B7DE2EFEFC11E5F273F35E10E0C7,28.0,239.0,29.989999771118164,
482,483,11358,15.74,2022-04-06,0,Intimates,Maidenform Women's Control It Nipper Tube - 12468,Maidenform,2E99B7DE2EFEFC11E5F273F35E10E0C7,28.0,239.0,19.950000762939453,
483,484,22916,20.83,2022-01-27,1,Shorts,Hurley Men's One And Only Chino Walkshort,Hurley,68BF909F96EB24B16B1275B9B728130E,45.0,240.0,24.950000762939453,2022-03-18
484,485,22916,20.83,2022-04-29,0,Shorts,Hurley Men's One And Only Chino Walkshort,Hurley,68BF909F96EB24B16B1275B9B728130E,45.0,240.0,79.0,
485,486,22916,20.83,2020-06-27,0,Shorts,Hurley Men's One And Only Chino Walkshort,Hurley,68BF909F96EB24B16B1275B9B728130E,45.0,240.0,103.84999847412108,
486,487,22916,20.83,2020-04-05,0,Shorts,Hurley Men's One And Only Chino Walkshort,Hurley,68BF909F96EB24B16B1275B9B728130E,45.0,240.0,78.0,
487,488,23187,35.4,2022-03-16,1,Shorts,Bush Poplin Drawstring Shorts,Orvis,21FB6E8345FE6DB0C1B7BC9CCB4A9BFF,69.0,241.0,38.880001068115234,2022-03-19
488,489,23187,35.4,2021-11-29,0,Shorts,Bush Poplin Drawstring Shorts,Orvis,21FB6E8345FE6DB0C1B7BC9CCB4A9BFF,69.0,241.0,2.950000047683716,
489,490,16924,11.44,2021-07-09,1,Tops & Tees,Devon & Jones Men's Long Sleeve Five-Star Performance Twill Button Down Dress Shirt D555,Devon & Jones,EA2AF5EA4AABDCA1D9DED27F252B8E41,18.8700008392334,241.0,54.43999862670898,2021-08-14
490,491,16924,11.44,2021-11-03,0,Tops & Tees,Devon & Jones Men's Long Sleeve Five-Star Performance Twill Button Down Dress Shirt D555,Devon & Jones,EA2AF5EA4AABDCA1D9DED27F252B8E41,18.8700008392334,242.0,54.950000762939446,
491,492,23821,21.55,2021-04-11,1,Outerwear & Coats,Helly Hansen Men's Voss Jacket,Helly Hansen,944A44559D151EAD6928AAE68985669C,50.0,242.0,61.380001068115234,2021-04-24
492,493,23821,21.55,2021-07-17,0,Outerwear & Coats,Helly Hansen Men's Voss Jacket,Helly Hansen,944A44559D151EAD6928AAE68985669C,50.0,244.0,18.5,
493,494,23821,21.55,2022-05-11,0,Outerwear & Coats,Helly Hansen Men's Voss Jacket,Helly Hansen,944A44559D151EAD6928AAE68985669C,50.0,244.0,48.0,
494,495,23821,21.55,2021-09-11,0,Outerwear & Coats,Helly Hansen Men's Voss Jacket,Helly Hansen,944A44559D151EAD6928AAE68985669C,50.0,245.0,168.0,
495,496,17122,27.17,2021-04-08,1,Fashion Hoodies & Sweatshirts,Harley-DavidsonÂ® Men's Screamin' Eagle Drivechain Hooded Sweatshirt. Screen Print Front and Back. HARLMS0047,Harley-Davidson,631E5D78C846EC09125EBE7E7030B0CA,49.950000762939446,246.0,59.52000045776367,2021-05-20
496,497,17122,27.17,2021-12-05,0,Fashion Hoodies & Sweatshirts,Harley-DavidsonÂ® Men's Screamin' Eagle Drivechain Hooded Sweatshirt. Screen Print Front and Back. HARLMS0047,Harley-Davidson,631E5D78C846EC09125EBE7E7030B0CA,49.950000762939446,246.0,69.98999786376953,
497,498,27620,33.23,2021-04-10,1,Swim,Speedo Men's Team Collection Usa Replica Jammer Swimsuit,Speedo,78E54F68143FF325ED05244EB2CD0172,52.0,247.0,25.0,2021-05-18
498,499,27620,33.23,2021-10-15,0,Swim,Speedo Men's Team Collection Usa Replica Jammer Swimsuit,Speedo,78E54F68143FF325ED05244EB2CD0172,52.0,247.0,34.45000076293945,
499,500,27620,33.23,2021-01-07,0,Swim,Speedo Men's Team Collection Usa Replica Jammer Swimsuit,Speedo,78E54F68143FF325ED05244EB2CD0172,52.0,248.0,21.0,
500,501,20525,5.7,2021-04-01,1,Suits & Sport Coats,Allegra K Men Stylish Long Sleeve Simple Design Two Pockets Casual Blazer Gray S,Allegra K,B542B5D45408E71E69F4B3E36627FCE7,15.909999847412108,248.0,139.99000549316406,2021-05-19
501,502,20525,5.7,2021-01-04,0,Suits & Sport Coats,Allegra K Men Stylish Long Sleeve Simple Design Two Pockets Casual Blazer Gray S,Allegra K,B542B5D45408E71E69F4B3E36627FCE7,15.909999847412108,248.0,31.950000762939453,
502,503,20525,5.7,2021-09-09,0,Suits & Sport Coats,Allegra K Men Stylish Long Sleeve Simple Design Two Pockets Casual Blazer Gray S,Allegra K,B542B5D45408E71E69F4B3E36627FCE7,15.909999847412108,248.0,54.0,
503,504,20525,5.7,2020-05-28,0,Suits & Sport Coats,Allegra K Men Stylish Long Sleeve Simple Design Two Pockets Casual Blazer Gray S,Allegra K,B542B5D45408E71E69F4B3E36627FCE7,15.909999847412108,248.0,94.5,
504,505,21708,28.84,2019-11-10,1,Pants,Haggar Men's Repreve Stria Gab Dress Pant,Haggar,66B6CE05F3DA543DD3E67C8AB0684504,70.0,250.0,27.590000152587887,2019-11-23
505,506,21708,28.84,2021-07-16,0,Pants,Haggar Men's Repreve Stria Gab Dress Pant,Haggar,66B6CE05F3DA543DD3E67C8AB0684504,70.0,250.0,64.37999725341797,
506,507,21708,28.84,2022-01-28,0,Pants,Haggar Men's Repreve Stria Gab Dress Pant,Haggar,66B6CE05F3DA543DD3E67C8AB0684504,70.0,250.0,29.89999961853028,
507,508,9092,3.46,2022-04-05,1,Socks & Hosiery,Sock It To Me Paper Planes Knee High Socks (One Size Fits All/Blue),Sock It To Me,EFE34C4E2190E97D1ADC625902822B13,8.0,251.0,56.950000762939446,2022-06-01
508,509,9092,3.46,2020-06-02,0,Socks & Hosiery,Sock It To Me Paper Planes Knee High Socks (One Size Fits All/Blue),Sock It To Me,EFE34C4E2190E97D1ADC625902822B13,8.0,251.0,31.989999771118164,
509,510,1857,20.47,2022-05-30,1,Fashion Hoodies & Sweatshirts,Roxy Women's Malachite Belted Hoodie Sweater Beige Striped 467350-WRL,Roxy,A3545BD79D31F9A72D3A78690ADF73FC,46.959999084472656,251.0,39.9900016784668,2022-06-01
510,511,1857,20.47,2020-07-18,0,Fashion Hoodies & Sweatshirts,Roxy Women's Malachite Belted Hoodie Sweater Beige Striped 467350-WRL,Roxy,A3545BD79D31F9A72D3A78690ADF73FC,46.959999084472656,252.0,69.5,
511,512,1857,20.47,2020-09-14,0,Fashion Hoodies & Sweatshirts,Roxy Women's Malachite Belted Hoodie Sweater Beige Striped 467350-WRL,Roxy,A3545BD79D31F9A72D3A78690ADF73FC,46.959999084472656,252.0,109.0,
512,513,14133,28.0,2022-05-02,1,Accessories,Kate Spade New York Glitterball-Little Gia  Novelty Case,Kate Spade,AAA3E51DB0F6540B7C0BFCC5B93AF48C,78.0,252.0,31.989999771118164,2022-05-28
513,514,14133,28.0,2020-05-16,0,Accessories,Kate Spade New York Glitterball-Little Gia  Novelty Case,Kate Spade,AAA3E51DB0F6540B7C0BFCC5B93AF48C,78.0,253.0,71.98999786376953,
514,515,11393,8.31,2022-05-08,1,Intimates,Vanity Fair Women's 360 Half Slip  #11760,Vanity Fair,6E0CF80A83327822A972BCDE3C1D9740,15.0,253.0,44.9900016784668,2022-05-28
515,516,11393,8.31,2020-05-30,0,Intimates,Vanity Fair Women's 360 Half Slip  #11760,Vanity Fair,6E0CF80A83327822A972BCDE3C1D9740,15.0,253.0,19.989999771118164,
516,517,11393,8.31,2021-12-04,0,Intimates,Vanity Fair Women's 360 Half Slip  #11760,Vanity Fair,6E0CF80A83327822A972BCDE3C1D9740,15.0,254.0,37.5,
517,518,15581,5.66,2022-01-16,1,Plus,Hanes Cushioned Women's Athletic Socks - Ankle White 5-9,Hanes,AB3DFE49A68E59F742CE0AC8DC72CF63,11.079999923706056,254.0,119.98999786376952,2022-02-04
518,519,15581,5.66,2020-01-03,0,Plus,Hanes Cushioned Women's Athletic Socks - Ankle White 5-9,Hanes,AB3DFE49A68E59F742CE0AC8DC72CF63,11.079999923706056,254.0,68.0,
519,520,15581,5.66,2021-08-06,0,Plus,Hanes Cushioned Women's Athletic Socks - Ankle White 5-9,Hanes,AB3DFE49A68E59F742CE0AC8DC72CF63,11.079999923706056,256.0,67.98999786376953,
520,521,10987,14.5,2022-02-12,1,Intimates,Diesel Women's Celebritys Underpants,Diesel,0B7ACBBA52FB92B2E9C818F7F56BAC99,25.0,256.0,35.9900016784668,2022-03-20
521,522,10987,14.5,2020-08-23,0,Intimates,Diesel Women's Celebritys Underpants,Diesel,0B7ACBBA52FB92B2E9C818F7F56BAC99,25.0,256.0,78.0,
522,523,38,40.7,2022-01-27,1,Tops & Tees,Calvin Klein Women's Plus-Size Print Blouse,Calvin Klein,A5771BCE93E200C36F7CD9DFD0E5DEAA,79.5,257.0,66.5,2022-03-21
523,524,38,40.7,2021-05-19,0,Tops & Tees,Calvin Klein Women's Plus-Size Print Blouse,Calvin Klein,A5771BCE93E200C36F7CD9DFD0E5DEAA,79.5,257.0,45.0,
524,525,15794,18.43,2022-02-15,1,Plus,Bali Women's Bali Elegant Uplift Underwire Bra,Bali,FC133194812B3983D793D362C4FE97E7,34.0,259.0,25.0,2022-03-08
525,526,15794,18.43,2020-08-11,0,Plus,Bali Women's Bali Elegant Uplift Underwire Bra,Bali,FC133194812B3983D793D362C4FE97E7,34.0,259.0,30.200000762939453,
526,527,15794,18.43,2020-05-11,0,Plus,Bali Women's Bali Elegant Uplift Underwire Bra,Bali,FC133194812B3983D793D362C4FE97E7,34.0,261.0,11.0,
527,528,3910,12.74,2022-03-09,1,Dresses,Anna-Kaci S/M Fit Black Great Gatsby Twenty's Era Inspired Fringe Party dress,Anna-Kaci,1BE883EEC3231F9FE43C35BD1B4B3BB5,28.89999961853028,261.0,25.700000762939453,2022-03-27
528,529,3910,12.74,2021-08-30,0,Dresses,Anna-Kaci S/M Fit Black Great Gatsby Twenty's Era Inspired Fringe Party dress,Anna-Kaci,1BE883EEC3231F9FE43C35BD1B4B3BB5,28.89999961853028,262.0,138.0,
